3.083804143126176942e-02,3.742116951625968113e+01,3.104516428041225140e+01
3.107344632768361398e-02,3.609220174849320983e+01,3.233590942558799952e+01
3.130885122410546201e-02,3.170169902486506430e+01,3.098922936083560131e+01
3.154425612052730310e-02,2.455224754410316734e+01,2.712013194494213408e+01
3.177966101694915113e-02,1.518004021934724790e+01,2.108308813521468750e+01
3.201506591337099916e-02,4.305594914803833717e+00,1.343809983313564871e+01
3.225047080979284025e-02,-7.232412342605229583e+00,4.897390659496728915e+00
3.248587570621468829e-02,-1.855339835688468497e+01,-3.745627541710327080e+00
3.272128060263653632e-02,-2.881496960365632276e+01,-1.169575824508520867e+01
3.295668549905837741e-02,-3.728618843627151591e+01,-1.823394261091733881e+01
3.319209039548022544e-02,-4.341530794744622312e+01,-2.278620693656600338e+01
3.342749529190207347e-02,-4.687355392691819134e+01,-2.498027554249232196e+01
3.366290018832391456e-02,-4.758322943412065342e+01,-2.468534948140971608e+01
3.389830508474576259e-02,-4.571645222528579211e+01,-2.202963277918619411e+01
3.413370998116760369e-02,-4.167028353054374890e+01,-1.738868408556011502e+01
3.436911487758945172e-02,-3.602055353063302334e+01,-1.134361142800978683e+01
3.460451977401129975e-02,-2.945772389075370512e+01,-4.614299398259158025e+00
3.483992467043314084e-02,-2.271284810795273756e+01,2.022524163005803288e+00
3.507532956685498887e-02,-1.648344732932712375e+01,7.820617677649899235e+00
3.531073446327683690e-02,-1.136193287647325434e+01,1.214633295011895520e+01
3.554613935969867800e-02,-7.780186079772795082e+00,1.454678625675447634e+01
3.578154425612052603e-02,-5.970153229906138392e+00,1.479634514744853924e+01
3.601694915254237406e-02,-5.946265598809317154e+00,1.291643064026987098e+01
3.625235404896421515e-02,-7.513148221645399971e+00,9.167796841690675436e+00
3.648775894538606318e-02,-1.029372397500701020e+01,4.016945100298677573e+00
3.672316384180791121e-02,-1.377806875072266557e+01,-1.918821512517265404e+00
3.695856873822975230e-02,-1.738508469141692814e+01,-7.941767532592042045e+00
3.719397363465160034e-02,-2.053054249357406746e+01,-1.335041491988001638e+01
3.742937853107344143e-02,-2.269323041638176974e+01,-1.751371234398474641e+01
3.766478342749528946e-02,-2.347215026449308439e+01,-1.993557257103813640e+01
3.790018832391713749e-02,-2.262801513832261335e+01,-2.030485931355828200e+01
3.813559322033897858e-02,-2.010643189462070879e+01,-1.852642312425026461e+01
3.837099811676082661e-02,-1.603913531330692877e+01,-1.472914823059943323e+01
3.860640301318267464e-02,-1.072846940095730872e+01,-9.248965708954081322e+00
3.884180790960451574e-02,-4.611491015102380686e+00,-2.589998447681319149e+00
3.907721280602636377e-02,1.785148778975084838e+00,4.629680759863592954e+00
3.931261770244821180e-02,7.899426879634779297e+00,1.173948378412974236e+01
3.954802259887005289e-02,1.318970721972316440e+01,1.808087359463753074e+01
3.978342749529190092e-02,1.718766358762759339e+01,2.307194218456637458e+01
4.001883239171374895e-02,1.954307242923018961e+01,2.626703954894677651e+01
4.025423728813559004e-02,2.005559605050802574e+01,2.740287374110423002e+01
4.048964218455743808e-02,1.869084872806950415e+01,2.642346851756198589e+01
4.072504708097928611e-02,1.558013666048301182e+01,2.347981634873045564e+01
4.096045197740112720e-02,1.100126607215901053e+01,1.890658593055888659e+01
4.119585687382297523e-02,5.347896409810972251e+00,1.318088169772201290e+01
4.143126177024481632e-02,-9.140649898654427119e-01,6.867294660513117321e+00
4.166666666666666435e-02,-7.293816394316959162e+00,5.548823600049432869e-01
4.190207156308851238e-02,-1.332326907997037502e+01,-5.206897937971775470e+00
4.213747645951035348e-02,-1.859870230099416943e+01,-9.963827405806572557e+00
4.237288135593220151e-02,-2.281324411683368325e+01,-1.339652052665523385e+01
4.260828625235404954e-02,-2.577820039822108100e+01,-1.534082355558449784e+01
4.284369114877589063e-02,-2.742883045715812074e+01,-1.579063035109571445e+01
4.307909604519773866e-02,-2.782095442777468008e+01,-1.488618317341921582e+01
4.331450094161958669e-02,-2.711149051338571780e+01,-1.288983439839812206e+01
4.354990583804142779e-02,-2.553398955152015048e+01,-1.015074346088517210e+01
4.378531073446327582e-02,-2.336567283281203089e+01,-7.061126417654744358e+00
4.402071563088512385e-02,-2.089360234104768210e+01,-4.008909593983304376e+00
4.425612052730696494e-02,-1.838277206257818364e+01,-1.333960180722193911e+00
4.449152542372881297e-02,-1.605048600769839595e+01,7.065092713180227690e-01
4.472693032015065406e-02,-1.404939713143984292e+01,1.960284748504952823e+00
4.496233521657250209e-02,-1.245925461193818151e+01,2.388406975926520293e+00
4.519774011299435013e-02,-1.129116061992820619e+01,2.060594903031151670e+00
4.543314500941619122e-02,-1.049753668903939285e+01,1.138801838255563581e+00
4.566854990583803925e-02,-9.989554313033000454e+00,-1.494759593916707985e-01
4.590395480225988728e-02,-9.656655809907412902e+00,-1.544760130085524708e+00
4.613935969868172837e-02,-9.385771366414697781e+00,-2.791218521470575809e+00
4.637476459510357640e-02,-9.079885923931815483e+00,-3.669940491232893010e+00
4.661016949152542443e-02,-8.667970222022663762e+00,-4.024921918022439371e+00
4.684557438794726553e-02,-8.115353594704373563e+00,-3.779719933337478466e+00
4.708097928436911356e-02,-7.421766040674219411e+00,-2.943401426863026416e+00
4.731638418079096159e-02,-6.617175357993096085e+00,-1.604849073039812168e+00
4.755178907721280268e-02,-5.751924453385711900e+00,8.418579920806301686e-02
4.778719397363465071e-02,-4.882956397271576598e+00,1.934739595297628512e+00
4.802259887005649180e-02,-4.061109226729898936e+00,3.751103784674692410e+00
4.825800376647833984e-02,-3.320353787410526891e+00,5.359606346653185582e+00
4.849340866290018787e-02,-2.671485059593564415e+00,6.630341020945749619e+00
4.872881355932202896e-02,-2.102692777220607212e+00,7.488699259659023610e+00
4.896421845574387699e-02,-1.586075481736767046e+00,7.916013638993690371e+00
4.919962335216572502e-02,-1.086908006936493365e+00,7.942080696871171241e+00
4.943502824858756611e-02,-5.765811916070475718e-01,7.632248671633163006e+00
4.967043314500941414e-02,-4.472717477329268831e-02,7.071670330412384686e+00
4.990583804143126218e-02,4.928295289703612525e-01,6.349059171924597678e+00
5.014124293785310327e-02,9.882813507075418613e-01,5.541594779671484616e+00
5.037664783427495130e-02,1.363417347874371188e+00,4.703816183316195776e+00
5.061205273069679933e-02,1.515963186177000210e+00,3.862277581696238471e+00
5.084745762711864042e-02,1.330532049773753389e+00,3.016037316867350881e+00
5.108286252354048845e-02,6.946298192251116888e-01,2.142255632652518393e+00
5.131826741996233648e-02,-4.827234405943090501e-01,1.204309001905376819e+00
5.155367231638417758e-02,-2.252615822225404241e+00,1.626139142161329154e-01
5.178907721280602561e-02,-4.609346227371823979e+00,-1.012702378433821604e+00
5.202448210922786670e-02,-7.479346885022929214e+00,-2.327246112284965474e+00
5.225988700564971473e-02,-1.071735553617067183e+01,-3.750319668574145560e+00
5.249529190207156276e-02,-1.411312442358710229e+01,-5.209311259135134264e+00
5.273069679849340385e-02,-1.740686602645318004e+01,-6.592686536600803393e+00
5.296610169491525189e-02,-2.031289899169591706e+01,-7.761091266379757769e+00
5.320150659133709992e-02,-2.255007978877334551e+01,-8.563345833735869661e+00
5.343691148775894101e-02,-2.387441351017010760e+01,-8.856337880989666900e+00
5.367231638418078904e-02,-2.410855095974028472e+01,-8.527126688578846370e+00
5.390772128060263707e-02,-2.316780552407564642e+01,-7.515836585693033811e+00
5.414312617702447816e-02,-2.107668356141378396e+01,-5.834157250079604395e+00
5.437853107344632619e-02,-1.797414889511856018e+01,-3.574692855854420426e+00
5.461393596986817423e-02,-1.410618223627628254e+01,-9.084224921309231870e-01
5.484934086629001532e-02,-9.805946858224354301e+00,1.928926036775331365e+00
5.508474576271186335e-02,-5.461537031817394805e+00,4.660141312960885962e+00
5.532015065913370444e-02,-1.475333695331328521e+00,6.997058321744161979e+00
5.555555555555555247e-02,1.778792735455524188e+00,8.676240117319128586e+00
5.579096045197740050e-02,4.000602251918261132e+00,9.495229958033334583e+00
5.602636534839924159e-02,4.997420102449297907e+00,9.343168496691838243e+00
5.626177024482108963e-02,4.708814416714163897e+00,8.219890597835142643e+00
5.649717514124293766e-02,3.215451798662827265e+00,6.240193908684251944e+00
5.673258003766477875e-02,7.319891351245315647e-01,3.623016608819888518e+00
5.696798493408662678e-02,-2.417148576123421932e+00,6.675056163912088669e-01
5.720338983050847481e-02,-5.832043955034167837e+00,-2.281100299213887794e+00
5.743879472693031590e-02,-9.083518379026152445e+00,-4.871466987061916498e+00
5.767419962335216393e-02,-1.176138040676460506e+01,-6.786763437036169577e+00
5.790960451977401197e-02,-1.352220961419648582e+01,-7.781683238391567947e+00
5.814500941619585306e-02,-1.412968175960610751e+01,-7.712307075269754009e+00
5.838041431261770109e-02,-1.348411192841357931e+01,-6.555696185219133554e+00
5.861581920903954218e-02,-1.163468501201382743e+01,-4.416827173046391053e+00
5.885122410546139021e-02,-8.777942075390996024e+00,-1.520834244301632943e+00
5.908662900188323824e-02,-5.235934290612707542e+00,1.809379040750521916e+00
5.932203389830507934e-02,-1.419371348534696153e+00,5.188674964964436143e+00
5.955743879472692737e-02,2.218144771038174312e+00,8.212763794422739849e+00
5.979284369114877540e-02,5.233151684164634609e+00,1.050660551706569024e+01
6.002824858757061649e-02,7.244461035021465989e+00,1.177050468440542730e+01
6.026365348399246452e-02,7.977420554798603014e+00,1.182008830147653100e+01
6.049905838041431255e-02,7.296534006519445725e+00,1.061162939194304577e+01
6.073446327683615364e-02,5.222599092840816581e+00,8.249889101970527605e+00
6.096986817325800168e-02,1.930260099742901581e+00,4.976413238713005782e+00
6.120527306967984971e-02,-2.268944900581178814e+00,1.142132174365066533e+00
6.144067796610169080e-02,-6.961732794683502590e+00,-2.831926655668764781e+00
6.167608286252353883e-02,-1.167860468836321175e+01,-6.502749576967705281e+00
6.191148775894538686e-02,-1.594500316881346613e+01,-9.457208255183205736e+00
6.214689265536722795e-02,-1.933469475449280850e+01,-1.136225593829785119e+01
6.238229755178907598e-02,-2.151576257618172150e+01,-1.200538939402747296e+01
6.261770244821092402e-02,-2.228658253121908928e+01,-1.131980592806019459e+01
6.285310734463277205e-02,-2.159643915085320387e+01,-9.391388874451111590e+00
6.308851224105460620e-02,-1.954964632466456109e+01,-6.448361721701383331e+00
6.332391713747645423e-02,-1.639049037270486053e+01,-2.834275198063942902e+00
6.355932203389830226e-02,-1.247479910325464658e+01,1.031941940104921684e+00
6.379472693032015029e-02,-8.228105344002283772e+00,4.705826999333120320e+00
6.403013182674199832e-02,-4.097648840955780969e+00,7.768793276107794910e+00
6.426553672316383248e-02,-5.022701472106216869e-01,9.876551354536360350e+00
6.450094161958568051e-02,2.212408808415217365e+00,1.079737408325921422e+01
6.473634651600752854e-02,3.810244346498322443e+00,1.043717298394279069e+01
6.497175141242937657e-02,4.188762476065782003e+00,8.850003936583838993e+00
6.520715630885122460e-02,3.385853247031076485e+00,6.232428758623213660e+00
6.544256120527307263e-02,1.571365253773417514e+00,2.902099445354259899e+00
6.567796610169490679e-02,-9.752246029224487245e-01,-7.386432106411842113e-01
6.591337099811675482e-02,-3.901273012943353713e+00,-4.249306570899989310e+00
6.614877589453860285e-02,-6.823414352174508757e+00,-7.203618017471671742e+00
6.638418079096045088e-02,-9.374751305424986469e+00,-9.240832712885939770e+00
6.661958568738229891e-02,-1.124634517726976668e+01,-1.011004127107823791e+01
6.685499058380414694e-02,-1.222425250682682751e+01,-9.701102024057076889e+00
6.709039548022598110e-02,-1.221055552531019650e+01,-8.058172099762861862e+00
6.732580037664782913e-02,-1.123273376746764285e+01,-5.373756300626344462e+00
6.756120527306967716e-02,-9.435691252209284841e+00,-1.964529789445284891e+00
6.779661016949152519e-02,-7.060667870601617047e+00,1.767544157596223187e+00
6.803201506591337322e-02,-4.412375833419895699e+00,5.384696809144500662e+00
6.826741996233520737e-02,-1.821124402249279406e+00,8.466398202785663685e+00
6.850282485875705540e-02,3.990602632922026771e-01,1.066032929426063980e+01
6.873822975517890344e-02,1.987202542029340435e+00,1.172298201838315279e+01
6.897363465160075147e-02,2.766203719657267968e+00,1.154689842584703463e+01
6.920903954802259950e-02,2.660622487787873247e+00,1.017071163462585837e+01
6.944444444444444753e-02,1.703563987743324404e+00,7.772695283010699896e+00
6.967984934086628168e-02,2.901996727392708308e-02,4.647786094123265599e+00
6.991525423728812971e-02,-2.148288045041881311e+00,1.170585334656017995e+00
7.015065913370997774e-02,-4.561678229170560428e+00,-2.251186515626644624e+00
7.038606403013182577e-02,-6.927759653263992234e+00,-5.226608697769487222e+00
7.062146892655367381e-02,-8.982754038172435784e+00,-7.428009131212101046e+00
7.085687382297552184e-02,-1.051421621918944460e+01,-8.628855081939137861e+00
7.109227871939735599e-02,-1.138450341939799770e+01,-8.728295759133741782e+00
7.132768361581920402e-02,-1.154532962222682002e+01,-7.760553228252784486e+00
7.156308851224105205e-02,-1.103879033902483542e+01,-5.887756212687343726e+00
7.179849340866290008e-02,-9.986226888726028150e+00,-3.377568385593832989e+00
7.203389830508474811e-02,-8.569875783583317030e+00,-5.672305533797040722e-01
7.226930320150658227e-02,-7.004506880174102612e+00,2.179438225911534577e+00
7.250470809792843030e-02,-5.507371494757913766e+00,4.518884110554902911e+00
7.274011299435027833e-02,-4.269896956478520522e+00,6.169801206884670819e+00
7.297551789077212636e-02,-3.431873849165215873e+00,6.947699103969853240e+00
7.321092278719397439e-02,-3.065491154416882580e+00,6.785923493466912149e+00
7.344632768361582242e-02,-3.168087663198296156e+00,5.742288267940941715e+00
7.368173258003765658e-02,-3.667414110874813282e+00,3.988622104805334079e+00
7.391713747645950461e-02,-4.434152153024115250e+00,1.785078778551554279e+00
7.415254237288135264e-02,-5.305758499626002767e+00,-5.572576515963105770e-01
7.438794726930320067e-02,-6.111861056310504026e+00,-2.719939991170494231e+00
7.462335216572504870e-02,-6.700017364640231676e+00,-4.419326180582663355e+00
7.485875706214688285e-02,-6.959135693473936790e+00,-5.442919621391059337e+00
7.509416195856873089e-02,-6.834924274275341105e+00,-5.674050786951001513e+00
7.532956685499057892e-02,-6.335713740929088900e+00,-5.103759972400430556e+00
7.556497175141242695e-02,-5.530812127641755893e+00,-3.827611543270526440e+00
7.580037664783427498e-02,-4.538876108601561654e+00,-2.029369478101464175e+00
7.603578154425612301e-02,-3.509084909671761121e+00,4.647604421572104627e-02
7.627118644067795716e-02,-2.598631631577157819e+00,2.128586317251773163e+00
7.650659133709980519e-02,-1.949498967991899256e+00,3.954591364316613067e+00
7.674199623352165323e-02,-1.666381295973339949e+00,5.304142751785330567e+00
7.697740112994350126e-02,-1.801190594213644580e+00,6.025964137770543516e+00
7.721280602636534929e-02,-2.344845895146371539e+00,6.054859912919503095e+00
7.744821092278719732e-02,-3.227421193123466203e+00,5.417437024619078834e+00
7.768361581920903147e-02,-4.328264967298712129e+00,4.225142539715153411e+00
7.791902071563087950e-02,-5.493851700473078026e+00,2.656385050451580021e+00
7.815442561205272753e-02,-6.558174584351908365e+00,9.297733992995813601e-01
7.838983050847457557e-02,-7.368531684761723710e+00,-7.265501712836612835e-01
7.862523540489642360e-02,-7.805654148440373419e+00,-2.105817197201603097e+00
7.886064030131825775e-02,-7.802159860837224237e+00,-3.049222679074322429e+00
7.909604519774010578e-02,-7.351732161933509424e+00,-3.465090587385818655e+00
7.933145009416195381e-02,-6.511621246679445640e+00,-3.338121666791373343e+00
7.956685499058380184e-02,-5.392342955017678463e+00,-2.728057195186793571e+00
7.980225988700564987e-02,-4.146144750736974416e+00,-1.757633145281121134e+00
8.003766478342749791e-02,-2.943706568052857353e+00,-5.925446400294305249e-01
8.027306967984933206e-02,-1.951766949082108127e+00,5.840144792549679664e-01
8.050847457627118009e-02,-1.310199952114486699e+00,1.598980991108531313e+00
8.074387947269302812e-02,-1.111127886420123723e+00,2.313912630171460094e+00
8.097928436911487615e-02,-1.387805833143119116e+00,2.644195507334385020e+00
8.121468926553672418e-02,-2.108204560966616903e+00,2.568783738388703775e+00
8.145009416195857221e-02,-3.179703784860727467e+00,2.130374935810158910e+00
8.168549905838040637e-02,-4.461863752439242603e+00,1.425997226027765130e+00
8.192090395480225440e-02,-5.784798745329904790e+00,5.898662297982526503e-01
8.215630885122410243e-02,-6.972886920799590271e+00,-2.291842741179195286e-01
8.239171374764595046e-02,-7.867613778078464293e+00,-8.912714343614283052e-01
8.262711864406779849e-02,-8.348344862731455152e+00,-1.286798246983162031e+00
8.286252354048963265e-02,-8.349093269179633126e+00,-1.352110069427281402e+00
8.309792843691148068e-02,-7.865917813266444014e+00,-1.077476513679939352e+00
8.333333333333332871e-02,-6.957374491004262751e+00,-5.072761221153592182e-01
8.356873822975517674e-02,-5.736841495015045034e+00,2.674482731577660921e-01
8.380414312617702477e-02,-4.357461890014056927e+00,1.123190947366700332e+00
8.403954802259887280e-02,-2.991971660382269693e+00,1.922642181878492451e+00
8.427495291902070695e-02,-1.810566580842293272e+00,2.535302767783387701e+00
8.451035781544255499e-02,-9.596686591274474765e-01,2.857010651073087271e+00
8.474576271186440302e-02,-5.421762311839792847e-01,2.825278344932783625e+00
8.498116760828625105e-02,-6.063094861657597479e-01,2.429178219000723615e+00
8.521657250470809908e-02,-1.139336378796682148e+00,1.711718956435717587e+00
8.545197740112993323e-02,-2.070153013701010902e+00,7.646205236716538955e-01
8.568738229755178126e-02,-3.279040811470449235e+00,-2.842565449300288316e-01
8.592278719397362929e-02,-4.614833505654068802e+00,-1.288762586922660436e+00
8.615819209039547732e-02,-5.913196593572182636e+00,-2.105621332243717170e+00
8.639359698681732536e-02,-7.017693182043705846e+00,-2.615216698520598904e+00
8.662900188323917339e-02,-7.799752659883950834e+00,-2.739163752845470423e+00
8.686440677966100754e-02,-8.173931394598096034e+00,-2.452012039872887961e+00
8.709981167608285557e-02,-8.105849535097423342e+00,-1.785481792106936139e+00
8.733521657250470360e-02,-7.616505358197070308e+00,-8.247441353333780922e-01
8.757062146892655163e-02,-6.776353180974200363e+00,3.029483252834378471e-01
8.780602636534839966e-02,-5.696549028594510844e+00,1.445474009202656562e+00
8.804143126177024770e-02,-4.511821676254614388e+00,2.446730939004170047e+00
